frame,frameTime,fps,cpuFrameTime,mainThreadTime,gpuFrameTime,drawCalls,batches,setPassCalls,triangles,gcAlloc,totalMemory,vramUsage,shadowCasters,savedByBatching
348,105.339795351028,9.49308850152647,0,103.3409,99.469312,34592,29512,227,571832457,0.0581541061401367,7418.70514202118,3529.28988361359,21606,0
349,106.992699205875,9.34643211566987,0,105.3745,101.024768,36681,31915,227,578306892,0.0606260299682617,7418.73550510406,3529.2528886795,21976,0
350,108.408898115158,9.2243350627708,0,107.2657,102.772736,36447,31638,227,595557882,0.0583009719848633,7418.8968744278,3529.36105442047,22305,0
351,109.968096017838,9.093546548608,0,108.5309,105.443328,38405,34294,228,611659413,0.0581655502319336,7419.00474262238,3529.39109516144,22635,0
352,113.640904426575,8.79964837525661,0,110.0749,106.747904,37739,31958,234,583287960,0.0607366561889648,7428.787317276,3529.39109516144,22987,0
353,115.663900971413,8.64573986871806,0,114.0735,108.198912,39028,33717,229,634375528,0.058293342590332,7419.19489574432,3529.45357990265,23318,0
354,118.041396141052,8.47160430739959,0,116.89,109.748224,39370,33726,230,657766314,0.0584287643432617,7419.2773771286,3529.48375415802,23646,0
355,119.927100837231,8.33839885245984,0,117.1727,113.401856,40963,35624,230,683596836,0.0606050491333008,7419.28236675262,3529.43793964386,23944,0
356,121.442802250385,8.23432909542259,0,120.2703,115.30752,40629,34547,230,681879073,0.0584287643432617,7429.11146736145,3529.53370380402,24269,0
357,123.453304171562,8.10022871976198,0,121.0623,117.815296,42438,37295,229,691319061,0.058293342590332,7419.6675901413,3529.59405231476,24550,0
358,124.626100063324,8.02400138888955,0,123.8941,119.688192,41759,35303,230,662025276,0.0607404708862305,7419.70798015594,3529.5482378006,24847,0
359,128.433510661125,7.78612991930528,0,124.8355,121.207808,44349,39228,231,715377036,0.058293342590332,7419.90392971039,3529.65653705597,25107,0
360,129.528194665909,7.7203268568615,0,128.2801,123.16672,42417,35778,231,660149631,0.0584287643432617,7429.7023191452,3529.68290424347,25377,0
361,133.023902773857,7.5174459563107,0,129.8825,124.384256,45429,39834,231,772003187,0.0606050491333008,7420.01774501801,3529.64089679718,25631,0
362,134.554803371429,7.43191602933392,0,132.9106,128.22016,45221,39054,232,737498561,0.0584287643432617,7420.21631145477,3529.74919605255,25870,0
363,136.873796582222,7.30600030809612,0,134.7817,129.238015,45714,39338,234,730151208,0.058293342590332,7420.31376171112,3529.77937030792,26066,0
364,139.70160484314,7.15811390372232,0,137.1841,132.75648,45629,38785,234,749029551,0.0607404708862305,7420.33764266968,3529.73355579376,26244,0
365,140.623405575752,7.11119173871316,0,139.7878,134.279168,47474,42059,233,736264664,0.058293342590332,7430.56378269196,3529.81168079376,26408,0
366,142.757192254066,7.00490100856207,0,140.5184,136.414208,47783,41509,230,744351557,0.0584287643432617,7420.57521057129,3529.8720293045,26525,0
367,144.824400544167,6.9049137869211,0,143.292,139.46368,48311,41816,230,779718287,0.0607500076293945,7420.60814285278,3529.82634830475,26608,0
368,146.671295166016,6.81796665713022,0,144.9881,140.358656,47068,39781,230,758314213,0.0584287643432617,7420.77487277985,3529.93464756012,26639,0
369,147.247508168221,6.79128640233128,0,147.1323,142.460928,49572,44106,228,809162449,0.0607500076293945,7420.86896324158,3529.88896656036,26695,0
370,149.101495742798,6.70684083360917,0,146.4196,144.529408,49432,43198,227,761948748,0.0630521774291992,7421.05037879944,3530.00153827667,26710,0
371,152.456611394882,6.55924325518341,0,149.3159,146.407424,50677,44179,225,784923346,0.0584383010864258,7421.1642999649,3530.03184604645,26704,0
372,153.679296374321,6.50705738243538,0,152.32,146.985984,49251,41890,225,734534546,0.0584287643432617,7421.23405265808,3530.06202030182,26685,0
373,156.072199344635,6.40729101146209,0,154.2815,148.814848,51151,44836,224,883411375,0.0608358383178711,7421.27340888977,3530.01633930206,26590,0
374,157.646492123604,6.34330638461618,0,155.986,152.184832,49153,41729,235,792868801,0.0585737228393555,7421.46621131897,3530.12477207184,26446,0
375,158.990308642387,6.28969154496878,0,157.5875,153.211904,50455,43632,235,840449233,0.0608358383178711,7421.50940513611,3530.07909107208,26285,0
376,161.84689104557,6.17867908082606,0,159.4557,155.812864,51294,44655,225,852707554,0.0585737228393555,7423.19507980347,3530.15721607208,26088,0
377,162.685498595238,6.14682936484711,0,161.6604,157.336576,51531,42180,225,832770667,0.0608358383178711,7431.22270584106,3530.18752384186,25943,0
378,163.975104689598,6.09848673000076,0,162.7515,158.721024,49645,41533,225,800649751,0.0585737228393555,7421.90288734436,3530.25027561188,25789,0
379,167.332395911217,5.97612909654733,0,163.9037,161.565696,52610,46333,224,881396814,0.0608739852905273,7421.92801475525,3530.20459461212,25647,0
380,167.170003056526,5.98193444826261,0,167.245,162.382848,51420,44296,224,831566314,0.0585737228393555,7422.10471153259,3530.3130273819,25528,0
381,166.947692632675,5.98990009523665,0,167.6828,163.72224,52886,46394,225,897957094,0.0608739852905273,7422.21831607819,3530.34547138214,25430,0
382,171.192497014999,5.84137749864343,0,167.0998,167.038976,48087,45621,226,890291148,0.0585737228393555,7432.61147022247,3530.37577915192,25316,0
383,174.353703856468,5.73546748868164,0,170.9504,166.834176,54268,47535,233,940272293,0.0608739852905273,7422.3272151947,3530.33009815216,25206,0
384,177.703991532326,5.62733561231286,0,175.3187,166.73792,52912,45641,234,905732654,0.0585737228393555,7422.50974082947,3530.43853092194,25070,0
385,182.795703411102,5.47058810102899,0,176.9058,170.894336,54081,46635,232,947783917,0.0608358383178711,7422.61344909668,3530.45534992218,24913,0
386,185.731902718544,5.38410464418376,0,183.8833,174.0288,54719,47772,233,940109054,0.0585737228393555,7422.70485877991,3530.50128269196,24629,0
387,188.371807336807,5.30865002644482,0,185.9548,177.3824,55572,48708,237,892736256,0.0608739852905273,7422.76592922211,3530.50341892242,24306,0
388,186.327993869781,5.36688008726626,0,187.6941,182.505472,55253,49016,247,941726178,0.0585737228393555,7433.42886924744,3530.65223026276,23986,0
389,186.646595597267,5.35771893829625,0,185.7903,185.40032,55391,49759,245,932213063,0.0608739852905273,7423.06677055359,3530.606549263,23649,0
390,186.074391007423,5.3741946679815,0,187.0221,188.051456,52604,45504,243,889335335,0.0586118698120117,7433.87253570557,3530.71116352081,23283,0
391,184.536010026932,5.41899654085973,0,185.0736,185.997312,53682,47246,249,907346579,0.0585622787475586,7425.05637454987,3530.74528980255,22924,0
392,180.170297622681,5.5503044241745,0,185.2651,186.319872,51740,44809,236,884839448,0.0585737228393555,7423.39390563965,3530.77559757233,22500,0
393,174.980893731117,5.71490966057495,0,179.6443,185.643008,51953,45808,216,864803726,0.0608739852905273,7423.8007106781,3530.72991657257,21986,0
394,173.117607831955,5.77641992933901,0,174.0577,184.255488,49568,43054,221,835713143,0.0586118698120117,7432.16042995453,3530.83453083038,21306,0
395,166.733905673027,5.99758037193135,0,173.4014,179.858432,49260,43673,219,842707066,0.0608739852905273,7424.06923866272,3530.8279466629,20682,0
396,176.471307873726,5.66664355837126,0,165.7227,174.21312,46296,40184,209,803426593,0.0586118698120117,7431.5636138916,3530.93504428864,20078,0
397,169.100701808929,5.91363601275837,0,176.2303,173.166592,45403,39490,208,815113492,0.0608739852905273,7423.89073562622,3530.89069843292,19423,0
398,161.663711071014,6.18568009712908,0,168.5395,166.308864,43259,37179,199,791564838,0.058466911315918,7432.03433036804,3530.96882343292,18792,0
399,160.915896296501,6.214426436512,0,161.4125,176.239616,43100,38441,206,760337099,0.0607290267944336,7424.09924316406,3530.95318317413,17903,0
400,154.440298676491,6.4749939528071,0,160.8791,168.825856,39288,33820,189,758169114,0.126603126525879,7431.81431674957,3531.03130817413,16991,0
401,148.774802684784,6.72156831636837,0,153.3449,161.425408,37708,32114,195,659667839,0.0607290267944336,7430.76452064514,3531.09379291534,16080,0
402,145.884096622467,6.85475677714135,0,148.5818,160.679936,35288,30167,189,677498618,0.058466911315918,7430.73222827911,3531.1238527298,15335,0
403,147.105395793915,6.79784718026887,0,145.9552,154.196992,35014,30575,183,679554133,0.060643196105957,7423.82919597626,3531.03829669952,14766,0
404,142.906099557877,6.9976019434706,0,146.2502,148.535296,34030,30080,179,666506606,0.058466911315918,7415.83938312531,3523.08960437775,14288,0
405,135.421603918076,7.38434615354991,0,142.4019,145.676288,33757,30028,175,622309821,0.0583314895629883,7422.18536186218,3523.11597156525,13937,0
406,134.57179069519,7.4309778805354,0,135.2769,146.88768,31881,29449,172,680752456,0.0607786178588867,7422.26414680481,3523.11977863312,13636,0
407,129.951998591423,7.69514906149355,0,133.9302,142.429184,31789,27402,164,627516910,0.0583314895629883,7422.3625869751,3523.15208911896,13394,0
408,129.130199551582,7.74412185122149,0,130.2901,135.482368,30992,26751,159,540996697,0.058466911315918,7421.95881938934,3523.18226337433,13194,0
409,126.160696148872,7.92639887481263,0,129.7335,134.377472,31429,27953,153,602904266,0.060643196105957,7422.70433521271,3523.2124376297,13019,0
410,125.567600131035,7.96383779698314,0,125.3712,129.753087,30929,27903,153,604598165,0.058466911315918,7422.15071582794,3523.24474811554,12826,0
411,123.523399233818,8.09563213288112,0,125.8076,128.895999,30358,27071,155,571951747,0.058293342590332,7422.89180469513,3523.27492237091,12676,0
412,125.227600336075,7.98546005286604,0,123.8769,125.974528,27620,26917,156,599735946,0.0607404708862305,7422.75570964813,3523.30509662628,12537,0
413,123.588502407074,8.0913675667516,0,125.1246,125.408256,30667,27767,163,608392473,0.0583314895629883,7423.41565608978,3523.33740711212,12534,0
414,124.496705830097,8.03234104334228,0,123.0593,123.32544,29166,26198,156,563873306,0.058466911315918,7422.92563915253,3523.36758136749,12567,0
415,126.410394906998,7.91074183998648,0,125.0998,125.073408,30556,27030,156,572121380,0.060643196105957,7416.38721370697,3523.3519411087,12611,0
416,130.030602216721,7.69049733641402,0,126.1965,123.392,30039,25619,153,574037067,0.058466911315918,7423.5307559967,3523.4300661087,12763,0
417,135.057210922241,7.40426959191203,0,130.3651,124.347392,31510,28226,152,629982273,0.058293342590332,7416.65571117401,3523.49041461945,12938,0
418,141.107499599457,7.08679554834837,0,136.114,126.214144,31567,27009,155,632404921,0.0607786178588867,7422.40999794006,3523.52272510529,13226,0
419,146.507695317268,6.82558003410305,0,140.8053,129.636351,30242,29216,156,705737566,0.0583314895629883,7416.8076467514,3523.52272510529,13686,0
420,152.889296412468,6.54068024031047,0,146.6729,135.079936,33316,27956,162,666746870,0.058466911315918,7423.70818328857,3523.55289936066,14166,0
421,157.128989696503,6.36419798747206,0,154.0428,140.920832,36574,32226,164,427613919,0.060643196105957,7423.29975891113,3523.61526966095,14657,0
422,163.296401500702,6.12383365959048,0,157.2989,146.28352,38254,33818,168,751704979,0.058466911315918,7417.07776165009,3523.64175128937,15284,0
423,167.734295129776,5.96181001163954,0,162.9793,152.662016,39390,34751,166,774723689,0.0607290267944336,7423.5673828125,3523.64555835724,15946,0
424,174.739599227905,5.72280126782106,0,168.5066,156.935168,39520,32821,168,818207509,0.0586118698120117,7423.53868103027,3523.70435810089,16578,0
425,177.039697766304,5.64845067302374,0,175.1666,163.033088,42848,37055,166,833352475,0.0608739852905273,7423.36067771912,3523.71012973785,17036,0
426,175.238907337189,5.7064952937411,0,176.3613,167.506944,42412,36924,166,855483548,0.0586118698120117,7417.41392993927,3523.7406206131,17006,0
427,167.845696210861,5.95785309111364,0,175.0657,174.558208,41313,36625,173,772439202,0.0607290267944336,7417.43888187408,3523.72511386871,16433,0
428,158.898591995239,6.29332196996409,0,167.5106,176.641024,37987,32093,177,781489008,0.0586118698120117,7417.61741733551,3523.83354663849,15491,0
429,147.510498762131,6.77917848825498,0,158.413,174.875648,37448,32566,171,728166077,0.0607290267944336,7417.53043460846,3523.78773212433,14684,0
430,139.39380645752,7.1739198850614,0,147.9445,167.609344,36338,31557,172,732330032,0.058466911315918,7418.31042575836,3523.8960313797,14250,0
431,134.802803397179,7.41824335102017,0,138.9986,158.683136,35710,30712,171,690778855,0.0606050491333008,7417.40353870392,3523.85021686554,14232,0
432,138.106808066368,7.24077265995058,0,134.3604,147.283968,36897,32256,181,753732334,0.058466911315918,7425.03352165222,3523.92834186554,14493,0
433,139.023497700691,7.19302863572701,0,138.6812,139.179008,37109,30823,182,710767707,0.0583314895629883,7417.67706394196,3523.98869037628,13818,0
434,147.266194224358,6.79042468142089,0,139.4227,134.611968,38791,33480,183,713370880,0.0607786178588867,7417.72107410431,3523.94287586212,15576,0
435,152.200609445572,6.57027592493056,0,147.6834,137.884672,41467,36553,191,795982343,0.0584383010864258,7425.77549648285,3524.02100086212,16236,0
436,159.504100680351,6.26943129195165,0,153.5514,138.79808,43070,37099,202,841429990,0.0585737228393555,7425.9069814682,3524.08161640167,17034,0
437,166.053593158722,6.02215213159617,0,159.8061,147.044352,45233,40490,206,859757133,0.0608739852905273,7418.11847400665,3524.08161640167,17917,0
438,175.469189882278,5.69900619402697,0,166.5937,151.952384,47378,41384,208,866663211,0.0586118698120117,7418.25754642487,3524.14436817169,18802,0
439,178.951799869537,5.58809691061525,0,175.55,159.249408,49192,43217,209,898502741,0.0608739852905273,7418.29778766632,3524.09868717194,19532,0
440,180.525600910187,5.53938053637894,0,179.4141,165.838848,49862,43495,210,891795639,0.0586118698120117,7426.42514324188,3524.19149494171,19996,0
441,186.124294996262,5.3727537290072,0,180.5418,175.1808,51393,44847,210,936466421,0.0608739852905273,7418.5126581192,3524.16143894196,20482,0
442,187.776997685432,5.3254659107673,0,185.6488,178.660352,52496,46575,210,916994746,0.0586118698120117,7418.66690540314,3524.26987171173,20805,0
443,190.261110663414,5.25593483877572,0,187.8873,180.194304,52064,45941,206,912937994,0.0608739852905273,7418.68264484406,3524.22419071198,21016,0
444,191.431298851967,5.22380616961334,0,190.3905,185.828352,52284,45615,206,904987297,0.0585737228393555,7426.77696895599,3524.33262348175,21163,0
445,193.048402667046,5.1800480407223,0,191.8516,187.518976,53258,47412,207,939065537,0.0608358383178711,7418.87540531158,3524.28694248199,21295,0
446,193.418696522713,5.17013100583362,0,192.6516,189.971456,52002,45098,208,934514381,0.0586118698120117,7419.04127597809,3524.39537525177,21355,0
447,193.793505430222,5.16013164517562,0,193.4138,191.12448,53499,47769,206,953233937,0.0608739852905273,7419.04302692413,3524.34969425201,21550,0
448,194.657996296883,5.13721511072605,0,193.5017,192.763904,52645,46414,207,971914711,0.0586118698120117,7419.8460893631,3524.45812702179,21694,0
449,194.152891635895,5.15057999689932,0,195.3652,193.1264,51732,44336,208,900353296,0.0608358383178711,7427.24911308289,3524.47494602203,21881,0
450,196.013495326042,5.10168954610311,0,193.8998,193.49504,52586,45791,209,955161372,0.0585737228393555,7427.32398986816,3524.52087879181,22093,0
451,196.243494749069,5.09571031273506,0,195.5571,194.359296,53289,47562,207,950058300,0.0608358383178711,7419.53201007843,3524.47519779205,22312,0
452,197.075992822647,5.07418476333605,0,196.4998,193.813504,51596,44719,204,995751192,0.0585737228393555,7419.71070575714,3524.58363056183,22556,0
453,194.487705826759,5.14171317795662,0,196.6972,195.726336,50539,48013,202,991561580,0.0608358383178711,7419.70919895172,3524.53794956207,22842,0
454,195.555403828621,5.11364033118906,0,194.913,195.915776,51934,44744,203,862805919,0.0586118698120117,7419.87792301178,3524.64638233185,23203,0
455,196.983903646469,5.07655692413691,0,195.346,196.779008,53303,46536,202,988636120,0.0608358383178711,7419.88071155548,3524.60070133209,23661,0
456,197.548300027847,5.0620531781799,0,197.4077,194.224128,50988,43640,205,943789898,0.0586118698120117,7422.41833209991,3524.70901966095,24152,0
457,200.019910931587,4.99950227626104,0,197.0183,195.243008,53583,47663,209,974833406,0.0608739852905273,7420.05810642242,3524.66345310211,24755,0
458,198.808595538139,5.02996360541243,0,199.0661,196.72576,52823,45555,199,957523513,0.0585737228393555,7420.22380924225,3524.77188587189,25394,0
459,190.501406788826,5.24930506738208,0,197.7127,197.215232,51585,44754,195,940784783,0.0608358383178711,7420.25076580048,3524.72669315338,26273,0
460,177.220091223717,5.64270107917749,0,189.6113,199.635968,48266,40992,188,898370088,0.0585737228393555,7426.29899120331,3524.83379077911,27408,0
461,163.527607917786,6.1151753684476,0,176.5139,198.465536,46747,40534,186,860938453,0.0608739852905273,7420.39892482758,3524.7894449234,28691,0
462,151.298806071281,6.60943748312772,0,163.1269,190.199808,43205,36588,186,801803147,0.0586118698120117,7420.55344295502,3524.89787769318,30147,0
463,140.424489974976,7.12126496010921,0,151.3919,176.922624,43685,38136,191,646715107,0.0583791732788086,7420.62665462494,3524.92805194855,31647,0
464,141.893208026886,7.04755367720293,0,140.3692,163.252224,40379,33365,191,744544458,0.0584287643432617,7420.71425533295,3524.95822620392,33282,0
465,145.411401987076,6.8770398079848,0,141.8541,151.017472,43342,36959,189,827819684,0.058476448059082,7420.7867307663,3524.98853397369,34290,0
466,152.945905923843,6.53825935359088,0,146.0218,140.140544,42987,35797,190,821936129,0.0608854293823242,7426.80078220367,3525.0196428299,34301,0
467,160.790994763374,6.21925376773516,0,153.06,141.6448,46067,40273,190,856054891,0.0584383010864258,7420.96073055267,3525.05128574371,32913,0
468,168.130993843079,5.94774334667484,0,161.8161,145.171456,44308,37294,188,852140705,0.0585737228393555,7427.84572792053,3525.07777500153,30000,0
469,182.651504874229,5.47490698578466,0,168.9662,152.636416,48069,41778,197,914902921,0.0608739852905273,7421.0530462265,3525.03591251373,27832,0
470,196.823492646217,5.08069431425781,0,182.7255,160.490496,50024,41305,193,996038682,0.0585737228393555,7421.46629142761,3525.14434528351,26115,0
471,205.887705087662,4.85701659345917,0,197.1127,167.887872,51260,44531,188,979928844,0.0585241317749023,7421.30787181854,3525.17465305328,24702,0
472,203.543603420258,4.91295222839941,0,206.1389,182.362112,48986,42633,195,970287518,0.0586118698120117,7428.56586074829,3525.17465305328,23582,0
473,202.062591910362,4.94896155961225,0,202.8123,196.569088,49727,42582,199,989580918,0.0608854293823242,7428.65993022919,3525.23358631134,22645,0
474,197.433695197105,5.0649915608461,0,202.1048,205.613056,48552,42933,197,912697398,0.0585737228393555,7428.63145446777,3525.26771259308,21676,0
475,192.272394895554,5.20095461724093,0,197.2754,203.245568,47654,41635,188,840038276,0.0608854293823242,7428.81906604767,3525.26984882355,20874,0
476,193.647608160973,5.16401937259527,0,191.5612,201.616384,44443,37576,197,861059553,0.0585622787475586,7428.90409374237,3525.30015659332,19294,0
477,188.792705535889,5.29681481687281,0,193.8635,197.021696,44866,38788,194,870687376,0.0609235763549805,7429.02589321136,3525.36290836334,19727,0
478,189.449697732925,5.27844600422503,0,188.2731,192.038912,42579,37522,196,893356497,0.0585622787475586,7428.94460105896,3525.36290836334,19226,0
479,185.913592576981,5.37884285994814,0,189.1596,193.031168,43436,38785,191,830245324,0.0609235763549805,7421.94210720062,3525.34753513336,18735,0
480,186.644911766052,5.35776727336365,0,185.5075,188.837888,41976,36983,178,862342627,0.0585622787475586,7428.39823150635,3525.45214939117,18286,0
481,181.959196925163,5.49573759886005,0,186.8029,189.228032,41070,36299,174,810896467,0.0609235763549805,7422.12411785126,3525.41028690338,17823,0
482,178.191795945168,5.61193064302307,0,181.3916,185.64096,38187,32122,169,787703792,0.0585622787475586,7422.28745555878,3525.51871967316,17361,0
483,179.989293217659,5.55588603145806,0,177.9774,186.433536,39013,34349,179,824658846,0.0609235763549805,7428.65345287323,3525.4730386734,16862,0
484,174.197405576706,5.74061362561259,0,179.4597,181.7344,37755,33619,178,789633980,0.0585622787475586,7429.24693489075,3525.5511636734,16284,0
485,166.885495185852,5.9921325031055,0,174.0431,177.928192,36718,32303,179,780836432,0.0609235763549805,7428.76931667328,3525.58147144318,15722,0
486,164.175391197205,6.09104685365919,0,166.5639,179.775488,34937,31068,176,719952226,0.0584173202514648,7429.65649604797,3525.61391544342,15141,0
487,163.307502865791,6.12341737183879,0,163.7258,173.971456,34195,30748,178,757771072,0.0607786178588867,7429.45577526093,3525.64408969879,14550,0
488,157.776400446892,6.33808349770664,0,163.1636,166.664192,31639,26721,175,674782898,0.0584173202514648,7431.01254653931,3525.67640018463,13934,0
489,149.552300572395,6.6866239848709,0,157.3652,163.992576,31755,28460,167,693289181,0.0607786178588867,7429.14252185822,3525.70657444,13328,0
490,145.92669904232,6.85275557223418,0,149.503,163.095552,30094,26633,170,666513255,0.0584173202514648,7430.09711551666,3525.73888492584,12776,0
491,140.561804175377,7.11430822808958,0,145.1618,157.586432,29310,26621,171,627970423,0.0606546401977539,7429.56000804901,3525.76905918121,12277,0
492,137.638106942177,7.2654297724402,0,140.4622,149.34528,27170,24249,174,594216384,0.0584173202514648,7429.63065814972,3525.80136966705,11816,0
493,131.291896104813,7.61661633100098,0,137.6163,145.4848,26853,23938,171,558176459,0.0583810806274414,7429.8295211792,3525.83154392242,11335,0
494,130.150109529495,7.68343571599819,0,131.0018,140.639232,26131,23237,170,612339370,0.0607290267944336,7429.95949554443,3525.8617181778,10902,0
495,125.848799943924,7.94604319187456,0,130.16,137.483264,25345,22902,170,572956703,0.0583810806274414,7430.01842308044,3525.89402866364,10507,0
496,121.306903660297,8.24355391017445,0,125.8148,131.126272,24035,20874,170,517248820,0.0584173202514648,7430.40076351166,3525.92420291901,10178,0
497,118.396796286106,8.44617448586614,0,121.1855,129.959936,23709,21284,172,542907736,0.0605554580688477,7423.48436832428,3525.90842914581,9828,0
498,117.033302783966,8.54457642578812,0,118.1018,125.691904,21693,18623,168,520882191,0.0582799911499023,7423.63048648834,3526.01659488678,9477,0
499,110.444396734238,9.0543298670579,0,116.7773,121.174016,21961,19460,167,517773173,0.0582437515258789,7430.63607025146,3526.04652118683,9174,0
500,108.003601431847,9.25895050482209,0,110.2308,118.2208,20749,17961,173,460140212,0.0605535507202148,7423.80837726593,3526.07881259918,8870,0
501,105.774901807308,9.45403855653504,0,107.59,116.860928,20754,18462,175,478725156,0.0582437515258789,7431.55746459961,3526.07881259918,8618,0
502,99.8387038707733,10.0161556713953,0,105.8735,110.329856,19834,17382,174,440103391,0.0582799911499023,7423.95758533478,3526.13889408112,8324,0
503,94.78560090065,10.550125657252,0,99.5906,107.867136,19230,16860,169,423582012,0.0605173110961914,7423.71847629547,3526.09294605255,8061,0
504,93.0062979459763,10.7519600509297,0,94.6309,105.631744,18317,15588,164,443892337,0.0582799911499023,7423.87195682526,3526.20111179352,7868,0
505,89.8652002215385,11.1277780223576,0,92.5626,99.700736,18758,16697,159,429347688,0.0581941604614258,7431.61470413208,3526.22735691071,7665,0
506,80.613799393177,12.4048240813301,0,89.9742,94.623744,17410,14926,171,405493899,0.0583295822143555,7424.02723789215,3526.26119327545,7394,0
507,76.5962973237038,13.0554613596255,0,80.6312,92.893184,17342,15165,156,359274064,0.0602083206176758,7424.17276668549,3526.29310321808,7200,0
508,74.9820992350578,13.3365164512819,0,76.407,89.744384,16767,14594,163,350532562,0.0579671859741211,7424.18502521515,3526.32287693024,6977,0
509,78.4558951854706,12.7460147849437,0,74.881,80.487424,16904,15211,166,384154720,0.0579309463500977,7424.26857852936,3526.3526506424,6789,0
510,80.9480026364326,12.3536093224112,0,78.621,76.452864,16051,13973,163,371244732,0.0579671859741211,7424.34188556671,3526.38242435455,6567,0
511,79.4446021318436,12.5873876030046,0,80.7973,74.826752,15931,13873,163,381770179,0.060093879699707,7424.34665393829,3526.33607578278,6373,0
512,78.1544968485832,12.7951690602961,0,79.3225,78.312448,15499,13832,163,365585633,0.0578794479370117,7424.12990665436,3526.44384098053,6163,0
513,76.6388028860092,13.0482205141875,0,78.1073,80.835584,14907,13136,161,351644500,0.175000190734863,7424.26396274567,3526.47348117828,5927,0
514,75.7464021444321,13.2019471775467,0,76.121,79.343616,14688,13004,160,340499091,0.0578298568725586,7432.18199443817,3526.47348117828,5682,0
515,74.4168981909752,13.4378081364492,0,76.3876,78.051328,14434,12985,168,312299291,0.0601434707641602,7424.21296787262,3526.45677280426,5472,0
516,73.2136964797974,13.6586465112568,0,73.7783,76.515328,13894,12256,166,325613272,0.0578298568725586,7432.67845249176,3526.53489780426,5282,0
517,70.4418048262596,14.1961155377327,0,73.152,75.634688,13663,11923,172,321251760,0.0577821731567383,7428.22426128387,3526.59417819977,5211,0
518,72.4930018186569,13.7944349787242,0,70.3424,74.304512,13246,11730,166,331601971,0.0577936172485352,7424.2728471756,3526.60819339752,5075,0
519,70.0561031699181,14.2742738284278,0,72.7349,73.070592,13424,12193,162,348308680,0.0578298568725586,7424.35902881622,3526.63783359528,4945,0
